"","Date","EURUSD","EURJPY","EURNZD","EURGBP","EURCHF","EURAUD","EURCAD","Index"
"2669","2013.01.07",1.29774,101.237,1.57744,0.80241,1.20893,1.25149,1.2762,87.1293996963105
"2670","2013.01.08",1.29496,102.154,1.58508,0.80338,1.20885,1.24448,1.27004,87.1593899273228
"2671","2013.01.09",1.29353,103.052,1.58407,0.80407,1.20824,1.23628,1.26583,87.1355147611063
"2672","2013.01.10",1.28991,103.584,1.58823,0.80508,1.2086,1.25251,1.25805,87.2726184610191
"2673","2013.01.11",1.28796,103.672,1.60037,0.8057,1.20876,1.26592,1.26176,87.5053374124305
"2674","2013.01.13",1.29303,103.276,1.59361,0.80376,1.20861,1.26781,1.265,87.473324471643
"2675","2013.01.14",1.28554,103.441,1.59473,0.80229,1.2085,1.26615,1.26928,87.4017674934455
"2676","2013.01.15",1.282,104.211,1.59554,0.80098,1.21367,1.25779,1.26561,87.3675583764401
"2677","2013.01.16",1.28936,103.702,1.59489,0.8001,1.21853,1.26377,1.27228,87.5277857922692
"2678","2013.01.17",1.29024,103.709,1.59798,0.79965,1.22195,1.27233,1.29157,87.8189145487359
"2679","2013.01.18",1.29252,103.562,1.59776,0.8022,1.23443,1.2668,1.28028,87.8579752729892
"2680","2013.01.20",1.30127,103.013,1.57784,0.79794,1.23844,1.26641,1.28775,87.7625992518573
"2681","2013.01.21",1.30364,103.125,1.58126,0.79786,1.23731,1.26441,1.2937,87.8490656208492
"2682","2013.01.22",1.29898,103.034,1.57125,0.79944,1.25415,1.26305,1.29438,87.8977160067886
"2683","2013.01.23",1.29858,103.141,1.5738,0.8,1.24387,1.26586,1.29549,87.8715450111922
"2684","2013.01.24",1.28566,103.809,1.5735,0.79927,1.24477,1.27833,1.28737,87.8155547842856
"2685","2013.01.25",1.28656,103.767,1.57682,0.80081,1.24144,1.29083,1.28827,87.9587489479681
"2686","2013.01.27",1.29273,103.241,1.57659,0.80368,1.23642,1.29154,1.28813,87.9928693243594
"2687","2013.01.28",1.29504,103.153,1.56425,0.80512,1.23841,1.28801,1.28932,87.9505557819291
"2688","2013.01.29",1.29036,102.32,1.55488,0.80218,1.24268,1.28731,1.29085,87.7235005556131
"2689","2013.01.30",1.29615,102.991,1.55215,0.80151,1.24664,1.30531,1.29297,88.031138525787
"2690","2013.01.31",1.30929,101.824,1.54654,0.80388,1.24886,1.31081,1.29451,88.1503807984403
"2691","2013.02.01",1.30883,101.59,1.55319,0.80157,1.24635,1.31038,1.29648,88.1092928789174
"2692","2013.02.03",1.30692,101.044,1.56047,0.8045,1.24399,1.30589,1.28839,88.017591696522
"2693","2013.02.04",1.30219,101.157,1.56373,0.80788,1.2336,1.29642,1.27798,87.8066482287853
"2694","2013.02.05",1.3037,100.517,1.56074,0.80912,1.24005,1.31098,1.27558,87.92154517679
"2695","2013.02.06",1.30529,101.187,1.55963,0.80874,1.23866,1.30912,1.27232,87.9383024654301
"2696","2013.02.07",1.29875,102.891,1.55296,0.80977,1.23792,1.30324,1.27304,87.9655702626669
"2697","2013.02.08",1.29703,103.567,1.55743,0.80774,1.22738,1.29424,1.27138,87.818947631509
"2698","2013.02.10",1.29378,103.577,1.56822,0.80854,1.23284,1.29776,1.27629,88.0003974527102
"2699","2013.02.11",1.29346,103.552,1.57612,0.80989,1.22945,1.30593,1.27282,88.0870995357526
"2700","2013.02.12",1.29318,103.975,1.56711,0.81088,1.23007,1.29774,1.27133,88.0090889095992
"2701","2013.02.13",1.29078,104.28,1.56796,0.81281,1.22531,1.2979,1.26822,87.9911903119435
"2702","2013.02.14",1.29594,105.788,1.56395,0.81101,1.22819,1.288,1.27354,88.132937327229
"2703","2013.02.15",1.29635,106.016,1.56733,0.81386,1.23187,1.29589,1.27662,88.3735515252171
"2704","2013.02.17",1.29303,106.908,1.57484,0.81132,1.23366,1.29541,1.27823,88.4559661498304
"2705","2013.02.18",1.2835,106.688,1.57762,0.80773,1.23256,1.2922,1.27549,88.2047764201789
"2706","2013.02.19",1.28244,106.672,1.57434,0.8057,1.23105,1.29441,1.27575,88.1294334401106
"2707","2013.02.20",1.2785,105.917,1.57307,0.80487,1.23116,1.29505,1.27471,87.97416611951
"2708","2013.02.21",1.28582,106.333,1.57678,0.80502,1.23337,1.28076,1.2733,88.0245334377727
"2709","2013.02.22",1.27508,107.127,1.57438,0.80666,1.23266,1.27777,1.27898,88.0176723147905
"2710","2013.02.24",1.27721,107.081,1.57046,0.81067,1.23564,1.2826,1.28568,88.2198603685353
"2711","2013.02.25",1.2711,107.433,1.5795,0.812,1.23232,1.27013,1.28795,88.1658906075234
"2712","2013.02.26",1.27291,107.186,1.58165,0.81361,1.22731,1.27859,1.28582,88.2160987318025
"2713","2013.02.27",1.26775,107.822,1.58917,0.81392,1.22582,1.27868,1.28898,88.2985276897369
"2714","2013.02.28",1.2725,107.7,1.58707,0.81239,1.22804,1.2775,1.28566,88.2755558638631
"2715","2013.03.01",1.27358,106.952,1.58951,0.8147,1.21388,1.27564,1.28481,88.1216694394122
"2716","2013.03.03",1.277,106.641,1.57461,0.81316,1.2183,1.28527,1.29048,88.1556300671436
"2717","2013.03.04",1.27402,106.299,1.5588,0.81204,1.22151,1.2724,1.29087,87.871903821961
"2718","2013.03.05",1.27593,106.638,1.55186,0.81513,1.22402,1.27031,1.2938,87.9765623415777
"2719","2013.03.06",1.27962,107.377,1.54822,0.81524,1.22686,1.26747,1.29893,88.1200642336535
"2720","2013.03.07",1.27488,109.321,1.55046,0.81731,1.22699,1.2782,1.30089,88.437156678628
"2721","2013.03.08",1.28404,109.753,1.54874,0.81997,1.22571,1.27009,1.2956,88.5100179701888
"2722","2013.03.10",1.28863,109.894,1.54936,0.82155,1.2286,1.27168,1.2858,88.5735091090551
"2723","2013.03.11",1.2973,110.738,1.55023,0.81739,1.23203,1.26709,1.27732,88.6026531909036
"2724","2013.03.12",1.29585,110.68,1.55436,0.81681,1.23681,1.26439,1.27377,88.5896259922735
"2725","2013.03.13",1.29858,111.633,1.55935,0.81245,1.23605,1.24837,1.27732,88.555886993084
"2726","2013.03.14",1.29368,111.301,1.56086,0.81246,1.23678,1.25484,1.28187,88.5740387611359
"2727","2013.03.15",1.29495,110.746,1.5784,0.80979,1.2363,1.25598,1.28797,88.6585860340803
"2728","2013.03.17",1.29971,111.064,1.58207,0.81078,1.23389,1.24426,1.28741,88.671732579653
"2729","2013.03.18",1.29826,111.222,1.58882,0.81302,1.23346,1.2472,1.2971,88.8719233811444
"2730","2013.03.19",1.30381,111.778,1.60134,0.81303,1.23249,1.23988,1.29787,89.0243978129204
"2731","2013.03.20",1.30554,113.601,1.60414,0.81431,1.22718,1.24815,1.29529,89.2814493265449
"2732","2013.03.21",1.3116,114.461,1.60342,0.81487,1.21698,1.23825,1.30696,89.3719054542002
"2733","2013.03.22",1.30551,113.497,1.61226,0.81467,1.2261,1.24325,1.30758,89.3916281759262
"2734","2013.03.24",1.29682,113.684,1.61407,0.82096,1.21974,1.24766,1.30581,89.4200717027194
"2735","2013.03.25",1.29244,114.303,1.61153,0.82696,1.22304,1.22952,1.30969,89.4585880400567
"2736","2013.03.26",1.28962,115.538,1.60211,0.82696,1.22257,1.22716,1.30916,89.4584460426179
"2737","2013.03.27",1.29493,114.601,1.59638,0.82945,1.22133,1.22613,1.30695,89.3940456089913
"2738","2013.03.28",1.29971,114.339,1.5865,0.83078,1.22441,1.23074,1.31332,89.4994409514327
"2739","2013.03.29",1.3083,115.185,1.57795,0.82745,1.22059,1.22953,1.31718,89.5418684654007
"2740","2013.03.31",1.30877,114.763,1.58134,0.83035,1.21917,1.22911,1.3172,89.5733707385517
"2741","2013.04.01",1.31605,114.744,1.57077,0.83743,1.21887,1.22937,1.31304,89.6946017991749
"2742","2013.04.02",1.31632,114.348,1.5722,0.83922,1.21701,1.22495,1.31285,89.6493823994082
"2743","2013.04.03",1.31729,114.951,1.57015,0.83937,1.2165,1.22653,1.30969,89.6938088888426
"2744","2013.04.04",1.32486,118.041,1.55895,0.84139,1.21645,1.24205,1.29536,90.0747046017343
"2745","2013.04.05",1.32219,118.976,1.55246,0.84062,1.21628,1.25077,1.28831,90.088338169266
"2746","2013.04.07",1.31931,118.976,1.57307,0.84088,1.21673,1.25232,1.28997,90.2426400240904
"2747","2013.04.08",1.31866,119.945,1.59484,0.84712,1.21384,1.25062,1.28793,90.5723805913252
"2748","2013.04.09",1.31841,118.91,1.59484,0.85179,1.21544,1.24548,1.29468,90.5906211070452
"2749","2013.04.10",1.31872,117.115,1.59295,0.85371,1.21397,1.2419,1.29085,90.3563211107615
"2750","2013.04.11",1.32314,117.32,1.58925,0.85679,1.21378,1.24256,1.28731,90.4419638010877
"2751","2013.04.12",1.32422,120.433,1.58156,0.85634,1.2177,1.24735,1.30361,90.9319846302994
"2752","2013.04.14",1.3215,119.967,1.58228,0.85847,1.21945,1.25441,1.31338,91.0600583326363
"2753","2013.04.15",1.31968,119.286,1.60208,0.85833,1.21822,1.26079,1.31338,91.1503895490733
"2754","2013.04.16",1.31963,118.908,1.58867,0.86897,1.21886,1.27238,1.31724,91.374539020716
"2755","2013.04.17",1.32597,117.804,1.59321,0.86756,1.21539,1.26587,1.31425,91.2234036894934
"2756","2013.04.18",1.31368,118.588,1.58665,0.85614,1.21544,1.26643,1.30879,90.8280386833995
"2757","2013.04.19",1.30326,120.834,1.58341,0.86692,1.21502,1.26974,1.31111,91.1941322237914
"2758","2013.04.21",1.30676,122.307,1.57925,0.86257,1.21607,1.26914,1.32077,91.3536544007804
"2759","2013.04.22",1.30382,122.53,1.59803,0.85254,1.21566,1.27461,1.32056,91.3048754769613
"2760","2013.04.23",1.31193,122.164,1.60714,0.84523,1.21699,1.26822,1.32044,91.2294689234792
"2761","2013.04.24",1.30741,122.662,1.61079,0.84637,1.21842,1.26413,1.32334,91.2848311396692
"2762","2013.04.25",1.30443,123.22,1.60837,0.85519,1.21879,1.26454,1.32099,91.4672809029249
"2763","2013.04.26",1.32591,125.51,1.61113,0.85724,1.21994,1.26674,1.33172,92.1440030838213
"2764","2013.04.28",1.33411,126.571,1.62474,0.86565,1.2291,1.26455,1.34043,92.7737468377874
"2765","2013.04.29",1.33411,126.162,1.61933,0.86053,1.23399,1.26501,1.35383,92.7448286060512
"2766","2013.04.30",1.33914,124.567,1.61318,0.86068,1.22945,1.2693,1.35687,92.6122725822413
"2767","2013.05.01",1.33565,127.385,1.60999,0.86095,1.22765,1.28515,1.35337,92.9353294792672
"2768","2013.05.02",1.32903,126.249,1.60185,0.86289,1.22861,1.27323,1.35124,92.6126451602715
"2769","2013.05.03",1.32826,125.365,1.60681,0.86863,1.22754,1.27087,1.36117,92.7251709934795
"2770","2013.05.05",1.33856,123.769,1.6152,0.87205,1.2235,1.27615,1.35873,92.7969446253516
"2771","2013.05.06",1.33185,123.776,1.60507,0.86379,1.22199,1.27746,1.35893,92.466220635437
"2772","2013.05.07",1.33217,126.113,1.59761,0.86978,1.22156,1.28534,1.35868,92.8491693001584
"2773","2013.05.08",1.33421,124.909,1.60415,0.87196,1.22664,1.2842,1.34739,92.7826114207076
"2774","2013.05.09",1.33107,125.655,1.6018,0.85884,1.22714,1.29271,1.3532,92.6502957038303
"2775","2013.05.10",1.33129,123.21,1.59565,0.86446,1.22727,1.29549,1.34579,92.4315228822095
"2776","2013.05.12",1.33615,124.878,1.58593,0.86662,1.23043,1.30025,1.33793,92.6410513959336
"2777","2013.05.13",1.34622,125.38,1.56922,0.86182,1.2297,1.30465,1.33878,92.6226319254878
"2778","2013.05.14",1.34586,125.012,1.57967,0.86552,1.23713,1.30689,1.34339,92.8629846526296
"2779","2013.05.15",1.34563,125.372,1.58125,0.86564,1.24297,1.3028,1.34728,92.9664619832874
"2780","2013.05.16",1.34874,123.987,1.58135,0.86176,1.24388,1.31959,1.34708,92.9195663203139
"2781","2013.05.17",1.35678,123.36,1.5938,0.86271,1.24065,1.31908,1.34582,93.0137651338947
"2782","2013.05.19",1.36225,123.181,1.5896,0.86603,1.24923,1.31228,1.33586,93.0383674871888
"2783","2013.05.20",1.36389,124.108,1.57624,0.87338,1.24309,1.3145,1.34404,93.245650482264
"2784","2013.05.21",1.36207,120.17,1.57231,0.87085,1.2429,1.31997,1.34312,92.7615304167995
"2785","2013.05.22",1.34859,120.073,1.5754,0.8715,1.24795,1.33415,1.34943,92.8487740240202
"2786","2013.05.23",1.35762,121.23,1.56472,0.87455,1.24466,1.33677,1.35692,93.1179702588811
"2787","2013.05.24",1.35103,121.134,1.58394,0.87273,1.24734,1.33875,1.3508,93.1221174454596
"2788","2013.05.26",1.34097,121.822,1.58014,0.867,1.25228,1.34167,1.34249,92.9259448502509
"2789","2013.05.27",1.33606,121.49,1.58141,0.86252,1.25775,1.33943,1.34726,92.8201599018826
"2790","2013.05.28",1.33733,121.375,1.57695,0.86487,1.25111,1.34421,1.35008,92.8419600509748
"2791","2013.05.29",1.33903,121.676,1.5856,0.85444,1.24258,1.33865,1.33813,92.5055360776933
"2792","2013.05.30",1.3446,121.974,1.57128,0.8578,1.24472,1.3511,1.34008,92.7084638735155
"2793","2013.05.31",1.3438,124.865,1.56776,0.85316,1.24793,1.357,1.34461,92.9959755941428
"2794","2013.06.02",1.33544,124.81,1.56988,0.85608,1.2537,1.35179,1.34619,92.995306819253
"2795","2013.06.03",1.33585,125.023,1.58534,0.8504,1.244,1.34443,1.33639,92.778971168769
"2796","2013.06.04",1.33301,125.729,1.58037,0.85247,1.24404,1.35702,1.34109,92.9726613597325
"2797","2013.06.05",1.33514,124.751,1.58278,0.85461,1.24034,1.38431,1.33713,93.114911728119
"2798","2013.06.06",1.34133,124.249,1.57958,0.84745,1.24484,1.391,1.34065,93.0843786003288
"2799","2013.06.07",1.32652,125.087,1.58003,0.84727,1.23929,1.39088,1.34028,92.9433564199513
"2800","2013.06.09",1.32121,124.554,1.58367,0.84424,1.24001,1.40163,1.34994,92.9647093343546
"2801","2013.06.10",1.31887,122.255,1.58545,0.84333,1.23408,1.40679,1.33705,92.5657156025499
"2802","2013.06.11",1.31888,123.773,1.57975,0.84288,1.22905,1.4079,1.33619,92.6292329477979
"2803","2013.06.12",1.30536,122.395,1.56745,0.84179,1.23669,1.41126,1.3372,92.3204093198038
"2804","2013.06.13",1.3063,124.245,1.56872,0.84395,1.23611,1.39311,1.3373,92.4277280633942
"2805","2013.06.14",1.31404,122.617,1.56429,0.84871,1.2373,1.39443,1.33036,92.3788685090887
"2806","2013.06.16",1.30738,122.626,1.56481,0.84894,1.23102,1.38523,1.33011,92.1740345504075
"2807","2013.06.17",1.30184,123.531,1.55151,0.84902,1.22569,1.40322,1.3326,92.2289127160013
"2808","2013.06.18",1.3015,121.356,1.55318,0.8467,1.23321,1.4127,1.32177,92.014316937065
"2809","2013.06.19",1.30335,121.781,1.5607,0.84726,1.22887,1.43322,1.3236,92.2923082078864
"2810","2013.06.20",1.30581,120.318,1.54172,0.85438,1.23085,1.43457,1.32232,92.1990851105761
"2811","2013.06.21",1.29933,120.728,1.53279,0.85348,1.23272,1.4226,1.32715,92.041763715738
"2812","2013.06.23",1.3091,120.685,1.52835,0.85181,1.23127,1.42162,1.32232,92.0199614524218
"2813","2013.06.24",1.30031,120.171,1.53334,0.85168,1.23228,1.42391,1.32839,91.9771255156572
"2814","2013.06.25",1.30048,119.321,1.52961,0.85456,1.22485,1.41283,1.33268,91.7995070621929
"2815","2013.06.26",1.30241,119.75,1.52979,0.8535,1.22561,1.39679,1.31237,91.5473671548011
"2816","2013.06.27",1.30367,119.301,1.53082,0.85357,1.22718,1.41147,1.30619,91.6069739045516
"2817","2013.06.28",1.2954,125.272,1.52355,0.85769,1.22346,1.42318,1.2988,92.1741890653304
"2818","2013.06.30",1.3011,126.67,1.52742,0.85567,1.22602,1.41904,1.30307,92.3993176661964
"2819","2013.07.01",1.30737,127.938,1.53868,0.85421,1.22682,1.41657,1.30357,92.6487875973585
"2820","2013.07.02",1.29104,129.553,1.53943,0.85636,1.23301,1.42543,1.30033,92.7836914449027
"2821","2013.07.03",1.29533,129.544,1.544,0.85821,1.22846,1.42622,1.30625,92.920436441232
"2822","2013.07.04",1.28742,130.044,1.53683,0.85427,1.23044,1.41314,1.29924,92.5945118451219
"2823","2013.07.05",1.2948,130.395,1.53388,0.85263,1.23468,1.41333,1.30332,92.7368040472737
"2824","2013.07.07",1.29146,129.037,1.52073,0.85127,1.23277,1.41588,1.30949,92.4847749190736
"2825","2013.07.08",1.29856,127.719,1.51872,0.84334,1.2321,1.40943,1.32136,92.2853344443698
"2826","2013.07.09",1.30289,127.265,1.52654,0.84139,1.2344,1.39444,1.32075,92.1960253122001
"2827","2013.07.10",1.28669,129.282,1.5393,0.84061,1.23596,1.41563,1.32638,92.5341414952127
"2828","2013.07.11",1.28415,128.28,1.54199,0.84569,1.23871,1.4258,1.32904,92.6599700554083
"2829","2013.07.12",1.27785,128.593,1.55519,0.84745,1.24061,1.44328,1.32559,92.8867548924235
"2830","2013.07.14",1.28266,129.82,1.54395,0.84686,1.24375,1.43721,1.32441,92.9463674706065
"2831","2013.07.15",1.28163,130.516,1.54902,0.842,1.23891,1.42753,1.32909,92.8553253932685
"2832","2013.07.16",1.27809,128.627,1.54804,0.84181,1.23919,1.42318,1.33167,92.5922482775018
"2833","2013.07.17",1.28673,129.239,1.54862,0.84215,1.2362,1.42822,1.3352,92.8128650961394
"2834","2013.07.18",1.28051,129.66,1.55406,0.84131,1.23672,1.43069,1.34703,92.9326846057238
"2835","2013.07.19",1.28474,129.201,1.5402,0.8456,1.23931,1.43229,1.33854,92.8891077366471
"2836","2013.07.21",1.29274,127.667,1.52806,0.84702,1.23743,1.42772,1.33866,92.707799008466
"2837","2013.07.22",1.29854,127.204,1.52937,0.84429,1.23461,1.42353,1.3393,92.6221257881818
"2838","2013.07.23",1.29881,128.26,1.5345,0.84516,1.23724,1.42605,1.34006,92.8448292079753
"2839","2013.07.24",1.30449,128.002,1.53016,0.84508,1.23628,1.44271,1.33912,92.970886717019
"2840","2013.07.25",1.30896,128.148,1.52987,0.84932,1.23581,1.43288,1.33434,93.0009989849849
"2841","2013.07.26",1.30584,128.078,1.53401,0.84938,1.23496,1.43265,1.33435,92.9791059338295
"2842","2013.07.28",1.31125,129.783,1.55032,0.84536,1.23607,1.43261,1.32919,93.2214328585189
"2843","2013.07.29",1.31117,130.033,1.53285,0.84351,1.23728,1.4589,1.3239,93.2623058030901
"2844","2013.07.30",1.30765,129.537,1.53614,0.84599,1.23373,1.46927,1.3246,93.3046649103363
"2845","2013.07.31",1.30629,129.657,1.53426,0.84493,1.2322,1.48176,1.32494,93.3566206411101
"2846","2013.08.01",1.31726,130.021,1.53488,0.84494,1.23277,1.48249,1.32453,93.5356063315646
"2847","2013.08.02",1.30543,131.72,1.5594,0.85273,1.2352,1.49106,1.32768,94.0441563814692
"2848","2013.08.04",1.30652,131.918,1.55568,0.85462,1.23239,1.49719,1.32195,94.0665068261615
"2849","2013.08.05",1.30488,132.097,1.55673,0.85657,1.23166,1.48492,1.32112,94.0005973249202
"2850","2013.08.06",1.30754,132.154,1.56217,0.85459,1.23772,1.48333,1.32217,94.0875589681432
"2851","2013.08.07",1.30333,132.12,1.56637,0.85443,1.23398,1.47281,1.31644,93.891536917801
"2852","2013.08.08",1.2999,131.535,1.57081,0.85506,1.23428,1.46917,1.31568,93.8021900180787
"2853","2013.08.09",1.30452,131.555,1.57354,0.85525,1.22958,1.44922,1.31913,93.703025182375
"2854","2013.08.11",1.30343,132.437,1.56093,0.85612,1.2309,1.44815,1.31432,93.6720221731837
"2855","2013.08.12",1.30256,131.866,1.58796,0.85609,1.23025,1.458,1.31145,93.8500319765707
"2856","2013.08.13",1.30477,132.123,1.59056,0.85467,1.23071,1.45675,1.31298,93.8985350229826
"2857","2013.08.14",1.30958,132.395,1.58116,0.85515,1.22999,1.44909,1.31394,93.8628976874282
"2858","2013.08.15",1.31629,132.032,1.57587,0.85261,1.23105,1.45561,1.31827,93.9102389873442
"2859","2013.08.16",1.31678,131.454,1.58359,0.85415,1.23252,1.45072,1.3075,93.8262353282675
"2860","2013.08.18",1.3072,130.92,1.60177,0.85012,1.23726,1.44662,1.31406,93.7714240459003
"2861","2013.08.19",1.31125,130.531,1.5983,0.84992,1.23933,1.47237,1.31945,94.0258169872566
"2862","2013.08.20",1.31235,131.459,1.59647,0.84916,1.23743,1.48599,1.32031,94.2087891418446
"2863","2013.08.21",1.30787,131.39,1.59915,0.85019,1.23471,1.48394,1.32095,94.154097258924
"2864","2013.08.22",1.30898,130.815,1.59622,0.8516,1.23521,1.47959,1.32689,94.1345824429545
"2865","2013.08.23",1.31642,131.541,1.59209,0.85082,1.23239,1.48126,1.33383,94.2974781289848
"2866","2013.08.25",1.30411,130.505,1.59837,0.85162,1.2303,1.48009,1.33474,94.0863920401918
"2867","2013.08.26",1.29858,130.942,1.61258,0.85021,1.23259,1.48795,1.33385,94.2206552006941
"2868","2013.08.27",1.29668,130.181,1.63545,0.8492,1.23394,1.49911,1.33467,94.3760521317935
"2869","2013.08.28",1.30071,130.901,1.63247,0.84831,1.23276,1.48714,1.33585,94.3582317437955
"2870","2013.08.29",1.29347,129.851,1.62276,0.85018,1.23385,1.47978,1.33798,94.0995490920169
"2871","2013.08.30",1.2869,127.721,1.62596,0.8563,1.23301,1.48491,1.34121,94.0151295596475
"2872","2013.09.01",1.28583,128.886,1.65178,0.85864,1.22837,1.47305,1.34391,94.2467938823585
"2873","2013.09.02",1.28362,129.544,1.66536,0.85324,1.22995,1.46739,1.3477,94.2744678836837
"2874","2013.09.03",1.28422,130.491,1.67497,0.85037,1.23251,1.44712,1.34874,94.2556852608723
"2875","2013.09.04",1.28872,128.22,1.68397,0.85148,1.22906,1.43919,1.34427,94.0226558923997
"2876","2013.09.05",1.29199,126.6,1.68126,0.84956,1.23133,1.43802,1.35319,93.9164933388306
"2877","2013.09.06",1.28474,126.696,1.68436,0.84727,1.23282,1.43445,1.35582,93.8225142952745
"2878","2013.09.08",1.292,125.507,1.68666,0.8493,1.2338,1.43125,1.36221,93.8794770020217
"2879","2013.09.09",1.29275,126.297,1.65722,0.85565,1.23573,1.43052,1.34714,93.775462267042
"2880","2013.09.10",1.2921,126.67,1.65723,0.85482,1.23904,1.42683,1.34725,93.7909143907965
"2881","2013.09.11",1.29166,127.574,1.64795,0.85597,1.23579,1.43864,1.35197,93.9450780154275
"2882","2013.09.12",1.28552,128.776,1.67226,0.85848,1.2365,1.43677,1.3589,94.2826662858317
"2883","2013.09.13",1.29617,128.776,1.67709,0.85622,1.23667,1.43752,1.36356,94.4413336135182
"2884","2013.09.15",1.3035,128.386,1.68788,0.85139,1.24133,1.43271,1.3584,94.4210776468666
"2885","2013.09.16",1.29936,129.005,1.70076,0.8574,1.23822,1.43281,1.35669,94.618672014851
"2886","2013.09.17",1.30141,127.602,1.69073,0.86132,1.23823,1.42896,1.35332,94.4447740145876
"2887","2013.09.18",1.30573,127.827,1.69013,0.86187,1.23583,1.42536,1.35996,94.530734322449
"2888","2013.09.19",1.30891,127.354,1.69878,0.86074,1.23519,1.43218,1.36917,94.6859736516699
"2889","2013.09.20",1.30951,129.147,1.69052,0.85932,1.23648,1.43907,1.36423,94.8178448063321
"2890","2013.09.22",1.32559,128.924,1.66573,0.86675,1.23708,1.43621,1.37306,95.0168409687872
"2891","2013.09.23",1.32146,129.327,1.6731,0.86193,1.23391,1.43312,1.37139,94.8923596231002
"2892","2013.09.24",1.32005,130.049,1.68046,0.86448,1.23227,1.43751,1.37474,95.1102258757877
"2893","2013.09.25",1.32719,130.64,1.67574,0.86425,1.23118,1.44312,1.37888,95.2877057455071
"2894","2013.09.26",1.3311,129.712,1.67235,0.86515,1.23249,1.44257,1.37234,95.1818638540119
"2895","2013.09.27",1.33546,129.319,1.67662,0.86913,1.22876,1.45081,1.35938,95.2306682188363
